LJ006-0171|He was satisfied to let matters run on as in the old times, he said in his own justification; with him what was, was right,|He was satisfied to let matters run on as in the old times, he said in his own justification; with him what was, was right,
LJ006-0172|and evils that should have been speedily rooted out remained because they had the prescription of long usage.|and evils that should have been speedily rooted out remained because they had the prescription of long usage.
LJ006-0173|He kept no daily journal of occurrences, and nothing, however important, was recorded at the time.|He kept no daily journal of occurrences, and nothing, however important, was recorded at the time.
LJ006-0174|The aldermen never called upon him to report, and left him nearly unsupervised and uncontrolled.|The aldermen never called upon him to report, and left him nearly unsupervised and uncontrolled.
LJ006-0175|In his administration of discipline he was quite uncertain;|In his administration of discipline he was quite uncertain;
LJ006-0176|the punishments he inflicted were unequal,|the punishments he inflicted were unequal,
LJ006-0177|and it was not the least part of the blame imputed to him that he made special favorites of particular prisoners, retaining of his own accord in Newgate,|and it was not the least part of the blame imputed to him that he made special favorites of particular prisoners, retaining of his own accord in Newgate,
LJ006-0178|and for years, felons who should have been sent beyond the seas.|and for years, felons who should have been sent beyond the seas.
LJ006-0179|But, indeed, his whole rule was far too mild, and under this mistaken leniency|But, indeed, his whole rule was far too mild, and under this mistaken leniency
LJ006-0180|the interior of the jail was more like a bear-garden or the noisy purlieus of a public-house than a prison.|the interior of the jail was more like a bear-garden or the noisy purlieus of a public-house than a prison.
LJ006-0181|It was the same old story -- evil constantly in the ascendant, the least criminal at the mercy of the most depraved.|It was the same old story -- evil constantly in the ascendant, the least criminal at the mercy of the most depraved.
LJ006-0182|Under the reckless contempt for regulations,|Under the reckless contempt for regulations,
LJ006-0183|the apathy of the authorities, and the undue ascendancy of those who, as convicted felons, should have been most sternly repressed,|the apathy of the authorities, and the undue ascendancy of those who, as convicted felons, should have been most sternly repressed,
LJ006-0184|the most hardened and the oldest in vice had the best of it, while the inexperienced beginner went to the wall.|the most hardened and the oldest in vice had the best of it, while the inexperienced beginner went to the wall.
LJ006-0185|Edward Gibbon Wakefield, who spent three years in Newgate a little before the time of the inspectors' first report,|Edward Gibbon Wakefield, who spent three years in Newgate a little before the time of the inspectors' first report,
LJ006-0186|said with justice that "incredible scenes of horror occur in Newgate."|said with justice that "incredible scenes of horror occur in Newgate."
LJ006-0187|It was, moreover, in his opinion undoubtedly the greatest nursery of crime in London.|It was, moreover, in his opinion undoubtedly the greatest nursery of crime in London.
LJ006-0188|The days were passed in idleness, debauchery, riotous quarreling, immoral conversation,|The days were passed in idleness, debauchery, riotous quarreling, immoral conversation,
LJ006-0189|gambling, indirect contravention of parliamentary rules, instruction in all nefarious processes,|gambling, indirect contravention of parliamentary rules, instruction in all nefarious processes,
LJ006-0190|lively discourse upon past criminal exploits, elaborate discussion of others to be perpetrated after release.|lively discourse upon past criminal exploits, elaborate discussion of others to be perpetrated after release.
LJ006-0191|No provision whatever was made for the employment of prisoners, no materials were purchased, no trade instructors appointed.|No provision whatever was made for the employment of prisoners, no materials were purchased, no trade instructors appointed.
LJ006-0192|There was no school for adults; only the boys were taught anything, and their instructor, with his assistant, were convicted prisoners.|There was no school for adults; only the boys were taught anything, and their instructor, with his assistant, were convicted prisoners.
LJ006-0193|Idle hands and unoccupied brains found in mischief the only means of whiling away the long hours of incarceration.|Idle hands and unoccupied brains found in mischief the only means of whiling away the long hours of incarceration.
LJ006-0194|Gaming of all kinds, although forbidden by the Jail Acts, was habitually practiced.|Gaming of all kinds, although forbidden by the Jail Acts, was habitually practiced.
LJ006-0195|This was admitted in evidence by the turnkeys, and was proved by the appearance of the prison tables, which bore the marks of gaming-boards deeply cut into them.|This was admitted in evidence by the turnkeys, and was proved by the appearance of the prison tables, which bore the marks of gaming-boards deeply cut into them.
LJ006-0196|Prisoners confessed that it was a favorite occupation, the chief games being "shoving halfpence" on the table,|Prisoners confessed that it was a favorite occupation, the chief games being "shoving halfpence" on the table,
LJ006-0197|pitch in the hole, cribbage, dominoes, and common tossing, at which as much as four or five shillings would change hands in an hour.|pitch in the hole, cribbage, dominoes, and common tossing, at which as much as four or five shillings would change hands in an hour.
LJ006-0198|But this was not the only amusement. Most of the wards took in the daily papers,|But this was not the only amusement. Most of the wards took in the daily papers,
LJ006-0199|the most popular being the "Times," "Morning Herald," and "Morning Chronicle"; on Sunday the "Weekly Dispatch," "Bell's Life," and the "Weekly Messenger."|the most popular being the "Times," "Morning Herald," and "Morning Chronicle"; on Sunday the "Weekly Dispatch," "Bell's Life," and the "Weekly Messenger."
LJ006-0200|The newsman had free access to the prison; he passed in unsearched and unexamined, and, unaccompanied by an officer,|The newsman had free access to the prison; he passed in unsearched and unexamined, and, unaccompanied by an officer,
LJ006-0201|went at once to his customers, who bought their paper and paid for it themselves.|went at once to his customers, who bought their paper and paid for it themselves.
LJ006-0202|The news-vendor was also a tobacconist,|The news-vendor was also a tobacconist,
LJ006-0203|and he had thus ample means of introducing to the prisoners the prohibited but always much-coveted and generally procurable weed.|and he had thus ample means of introducing to the prisoners the prohibited but always much-coveted and generally procurable weed.
LJ006-0204|In the same way the wardsman laid in his stock to be retailed. Other light literature besides the daily journals were in circulation:|In the same way the wardsman laid in his stock to be retailed. Other light literature besides the daily journals were in circulation:
LJ006-0205|novels, flash songs, play-books, such as "Jane Shore," "Grimm's German Tales," with Cruikshank's illustrations,|novels, flash songs, play-books, such as "Jane Shore," "Grimm's German Tales," with Cruikshank's illustrations,
LJ006-0206|and publications which in these days would have been made the subject of a criminal prosecution.|and publications which in these days would have been made the subject of a criminal prosecution.
LJ006-0207|One of these, published by Stockdale, the inspectors styled "a book of the most disgusting nature."|One of these, published by Stockdale, the inspectors styled "a book of the most disgusting nature."
LJ006-0208|There was also a good supply of Bibles and prayers,|There was also a good supply of Bibles and prayers,
LJ006-0209|the donation of a philanthropic gentleman, Captain Brown, but these, particularly the Bibles, bore little appearance of having been used.|the donation of a philanthropic gentleman, Captain Brown, but these, particularly the Bibles, bore little appearance of having been used.
LJ006-0210|Drink, in more or less unlimited quantities, was still to be had.|Drink, in more or less unlimited quantities, was still to be had.
LJ006-0211|Spirits certainly were now excluded; but a potman, with full permission of the sheriffs,|Spirits certainly were now excluded; but a potman, with full permission of the sheriffs,
LJ006-0212|brought in beer for sale from a neighboring public-house, and visited all the wards with no other escort than the prisoner gatesman.|brought in beer for sale from a neighboring public-house, and visited all the wards with no other escort than the prisoner gatesman.
LJ006-0213|The quantity to be issued per head was limited by the prison regulations to one pint|The quantity to be issued per head was limited by the prison regulations to one pint
LJ006-0214|but no steps were taken to prevent any prisoner from obtaining more if he could pay for it.|but no steps were taken to prevent any prisoner from obtaining more if he could pay for it.
LJ006-0215|The beer-man brought in as much as he pleased; he sold it without the controlling presence of an officer.|The beer-man brought in as much as he pleased; he sold it without the controlling presence of an officer.
LJ006-0216|Not only did prisoners come again and again for a "pint," but large quantities were carried off to the wards to be drunk later in the day.|Not only did prisoners come again and again for a "pint," but large quantities were carried off to the wards to be drunk later in the day.
LJ006-0217|There were more varied, and at times, especially when beer had circulated freely, more uproarious diversions.|There were more varied, and at times, especially when beer had circulated freely, more uproarious diversions.
LJ006-0218|Wrestling, in which legs were occasionally broken, was freely indulged in; also such low games as "cobham,"|Wrestling, in which legs were occasionally broken, was freely indulged in; also such low games as "cobham,"
LJ006-0219|leap-frog, puss in the corner, and "fly the garter," for which purpose the rugs were spread out to prevent feet slipping on the floor.|leap-frog, puss in the corner, and "fly the garter," for which purpose the rugs were spread out to prevent feet slipping on the floor.
LJ006-0220|Feasting alternated with fighting.|Feasting alternated with fighting.
LJ006-0221|The weekly introduction of food, to which I shall presently refer, formed the basis of luxurious banquets, washed down by liquor|The weekly introduction of food, to which I shall presently refer, formed the basis of luxurious banquets, washed down by liquor
LJ006-0222|and enlivened by flash songs and thrilling long-winded descriptions of robberies and other "plants."|and enlivened by flash songs and thrilling long-winded descriptions of robberies and other "plants."
LJ006-0223|There was much swearing and bad language, the very worst that could be used, from the first thing in the morning to the last thing at night.|There was much swearing and bad language, the very worst that could be used, from the first thing in the morning to the last thing at night.
LJ006-0224|New arrivals, especially the innocent and still guileless debutant, were tormented with rude horse-play, and assailed by the most insulting "chaff."|New arrivals, especially the innocent and still guileless debutant, were tormented with rude horse-play, and assailed by the most insulting "chaff."
LJ006-0225|If any man presumed to turn in too early|If any man presumed to turn in too early
LJ006-0226|he was "toed," that is to say, a string was fastened to his big toe while he was asleep, and he was dragged from off his mat,|he was "toed," that is to say, a string was fastened to his big toe while he was asleep, and he was dragged from off his mat,
LJ006-0227|or his bedclothes were drawn away across the room.|or his bedclothes were drawn away across the room.
LJ006-0228|The ragged part of the prisoners were very anxious to destroy the clothes of the better dressed, and often lighted small pieces of cloth,|The ragged part of the prisoners were very anxious to destroy the clothes of the better dressed, and often lighted small pieces of cloth,
LJ006-0229|which they dropped smoldering into their fellow-prisoners' pockets.|which they dropped smoldering into their fellow-prisoners' pockets.
LJ006-0230|Often the victim, goaded to madness, attacked his tormentors; a fight was then certain to follow.|Often the victim, goaded to madness, attacked his tormentors; a fight was then certain to follow.
LJ006-0231|These fights sometimes took place in the daytime, when a ring was regularly formed, and two or three stood by the door to watch for the officer's approach.|These fights sometimes took place in the daytime, when a ring was regularly formed, and two or three stood by the door to watch for the officer's approach.
LJ006-0232|More often they occurred at night, and were continued to the bitter end.|More often they occurred at night, and were continued to the bitter end.
LJ006-0233|The prisoners in this way administered serious punishment on one another. Black eyes and broken noses were always to be seen.|The prisoners in this way administered serious punishment on one another. Black eyes and broken noses were always to be seen.
LJ006-0234|More cruel injuries were common enough, which did not result from honest hand-to-hand fights.|More cruel injuries were common enough, which did not result from honest hand-to-hand fights.
LJ006-0235|The surgeon's journal produced to the inspectors contained numerous entries of terrible wounds inflicted in a cowardly way.|The surgeon's journal produced to the inspectors contained numerous entries of terrible wounds inflicted in a cowardly way.
LJ006-0236|"A serious accident: one of the prisoners had a hot poker run into his eye."|"A serious accident: one of the prisoners had a hot poker run into his eye."
LJ006-0237|"A lad named Matthew White has had a wound in his eye by a bone thrown at him, which very nearly destroyed vision."|"A lad named Matthew White has had a wound in his eye by a bone thrown at him, which very nearly destroyed vision."
LJ006-0238|"There was a disturbance in the transport yard yesterday evening, and the police were called in.|"There was a disturbance in the transport yard yesterday evening, and the police were called in.
LJ006-0239|During the tumult a prisoner, who was one of the worst of the rioters, was bruised about the head and body.|During the tumult a prisoner, who was one of the worst of the rioters, was bruised about the head and body.
LJ006-0240|Watkins' knee-joint is very severely injured.|Watkins' knee-joint is very severely injured.
LJ006-0241|A prisoner Baxter is in the infirmary in consequence of a severe injury to his wrist-joint.|A prisoner Baxter is in the infirmary in consequence of a severe injury to his wrist-joint.
LJ006-0242|Watkins' case, referred to above, is made the subject of another and a special report from the surgeon.|Watkins' case, referred to above, is made the subject of another and a special report from the surgeon.
LJ006-0243|He was in the transport side, when one of his fellows, in endeavoring to strike another prisoner with a large poker, missed his aim, and struck Watkins' knee|He was in the transport side, when one of his fellows, in endeavoring to strike another prisoner with a large poker, missed his aim, and struck Watkins' knee
LJ006-0244|Violent inflammation and extensive suppuration ensued, and for a considerable time amputation seemed inevitable.|Violent inflammation and extensive suppuration ensued, and for a considerable time amputation seemed inevitable.
LJ006-0245|After severe suffering prolonged for many months, the inflammation was subdued, but the cartilage of the knee-joint was destroyed, and he was crippled for life.|After severe suffering prolonged for many months, the inflammation was subdued, but the cartilage of the knee-joint was destroyed, and he was crippled for life.
LJ006-0246|On another occasion a young man, who was being violently teased, seized a knife and stabbed his tormentor in the back.|On another occasion a young man, who was being violently teased, seized a knife and stabbed his tormentor in the back.
LJ006-0247|The prisoner who used the knife was secured, but it was the wardsman, and not the officers, to whom the report was made, and no official inquiry or punishment followed.|The prisoner who used the knife was secured, but it was the wardsman, and not the officers, to whom the report was made, and no official inquiry or punishment followed.
LJ006-0248|Matters were at times still worse, and the rioting went on to such dangerous lengths as to endanger the safety of the building.|Matters were at times still worse, and the rioting went on to such dangerous lengths as to endanger the safety of the building.
LJ006-0249|On one occasion a disturbance was raised which was not quelled until windows had been broken and forms and tables burnt.|On one occasion a disturbance was raised which was not quelled until windows had been broken and forms and tables burnt.
LJ006-0250|The officers were obliged to go in among the prisoners to restore order with drawn cutlasses,|The officers were obliged to go in among the prisoners to restore order with drawn cutlasses,
LJ006-0251|but the presence and authority of the governor himself became indispensable.|but the presence and authority of the governor himself became indispensable.
LJ006-0252|The worst fights occurred on Sunday afternoons; but nearly every night the act of locking up became, from the consequent removal of all supervision,|The worst fights occurred on Sunday afternoons; but nearly every night the act of locking up became, from the consequent removal of all supervision,
LJ006-0253|the signal for the commencement of obscene talk, revelry, and violence.|the signal for the commencement of obscene talk, revelry, and violence.
LJ006-0254|Other regulations laid down by the Jail Acts were still defied. One of these was that prisoners should be restricted to the jail allowance of food;|Other regulations laid down by the Jail Acts were still defied. One of these was that prisoners should be restricted to the jail allowance of food;
LJ006-0255|but all could still obtain as much extra, and of a luxurious kind, as their friends chose to bring them in.|but all could still obtain as much extra, and of a luxurious kind, as their friends chose to bring them in.
LJ006-0256|Visitors were still permitted to come with supplies on given days of the week, about the only limitation being that the food should be cooked, and cold;|Visitors were still permitted to come with supplies on given days of the week, about the only limitation being that the food should be cooked, and cold;
LJ006-0257|hot meat, poultry, and fish were also forbidden.|hot meat, poultry, and fish were also forbidden.
LJ006-0258|But the inspectors found in the ward cupboards mince-pies and other pasties, cold joints, hams, and so forth.|But the inspectors found in the ward cupboards mince-pies and other pasties, cold joints, hams, and so forth.
LJ006-0259|Many other articles were introduced by visitors, including money, tobacco, pipes, and snuff.|Many other articles were introduced by visitors, including money, tobacco, pipes, and snuff.
LJ006-0260|From the same source came the two or three strong files which the inspectors found in one ward,|From the same source came the two or three strong files which the inspectors found in one ward,
LJ006-0261|together with four bradawls, several large iron spikes, screws, nails, and knives;|together with four bradawls, several large iron spikes, screws, nails, and knives;
LJ006-0262|all of them instruments calculated to facilitate attempts at breaking out of prison,|all of them instruments calculated to facilitate attempts at breaking out of prison,
LJ006-0263|and capable of becoming most dangerous weapons in the hands of desperate and determined men.|and capable of becoming most dangerous weapons in the hands of desperate and determined men.
LJ006-0264|The nearly indiscriminate admission of visitors, although restricted to certain days, continued to be an unmixed evil.|The nearly indiscriminate admission of visitors, although restricted to certain days, continued to be an unmixed evil.
LJ006-0265|The untried might see their friends three times a week, the convicted only once.|The untried might see their friends three times a week, the convicted only once.
LJ006-0266|On these occasions precautions were supposed to be taken to exclude bad characters,|On these occasions precautions were supposed to be taken to exclude bad characters,
LJ006-0267|yet many persons of notoriously loose life continually obtained egress.|yet many persons of notoriously loose life continually obtained egress.
LJ006-0268|Women saw men if they merely pretended to be wives; even boys were visited by their sweethearts.|Women saw men if they merely pretended to be wives; even boys were visited by their sweethearts.
LJ006-0269|Decency was, however, insured by a line of demarcation, and visitors were kept upon each side of a separated double iron railing.|Decency was, however, insured by a line of demarcation, and visitors were kept upon each side of a separated double iron railing.
LJ006-0270|But no search was made to intercept prohibited articles at the gate, and there was no permanent gate-keeper,|But no search was made to intercept prohibited articles at the gate, and there was no permanent gate-keeper,
LJ006-0271|which would have greatly helped to keep out bad characters. Some idea of the difficulty and inconvenience of these lax regulations as regards visiting,|which would have greatly helped to keep out bad characters. Some idea of the difficulty and inconvenience of these lax regulations as regards visiting,
LJ006-0272|may be gathered from the statement that as many as three hundred were often admitted on the same day|may be gathered from the statement that as many as three hundred were often admitted on the same day
LJ006-0273|enough to altogether upset what small show of decorum and discipline was still preserved in the prison.|enough to altogether upset what small show of decorum and discipline was still preserved in the prison.
LJ006-0274|Perhaps the worst feature of the visiting system was the permission accorded to male prisoners "under the name of husbands, brothers, and sons"|Perhaps the worst feature of the visiting system was the permission accorded to male prisoners "under the name of husbands, brothers, and sons"
LJ006-0275|to have access to the female side on Sundays and Wednesdays, in order to visit their supposed relations there.|to have access to the female side on Sundays and Wednesdays, in order to visit their supposed relations there.
LJ006-0276|On this female side, where the Ladies' Association still reigned supreme, more system and a greater semblance of decorum was maintained.|On this female side, where the Ladies' Association still reigned supreme, more system and a greater semblance of decorum was maintained.
LJ006-0277|But there were evils akin to those on the male side, prominent amongst which was the undue influence accorded to prisoners.|But there were evils akin to those on the male side, prominent amongst which was the undue influence accorded to prisoners.
LJ006-0278|A female prisoner kept the registers.|A female prisoner kept the registers.
LJ006-0279|Wards-women were allowed much the same authority, with the same temptations to excess, and intoxication was not unknown among them and others.|Wards-women were allowed much the same authority, with the same temptations to excess, and intoxication was not unknown among them and others.
LJ006-0280|The clothing was still meager and ragged: the washing places insufficient, and wanting in decency;|The clothing was still meager and ragged: the washing places insufficient, and wanting in decency;
LJ006-0281|in some yards|in some yards
LJ006-0282|the pump was the only provision, and this in a place within sight of visitors, of the windows of the male turnkeys, and unprotected from the weather.|the pump was the only provision, and this in a place within sight of visitors, of the windows of the male turnkeys, and unprotected from the weather.
LJ006-0283|There was the same crowding in the sleeping arrangements as on the male side; the same scarcity of bedding.|There was the same crowding in the sleeping arrangements as on the male side; the same scarcity of bedding.
LJ006-0284|It was a special evil of this part of the prison, that the devotional exercises, originally so profitable, had grown into a kind of edifying spectacle,|It was a special evil of this part of the prison, that the devotional exercises, originally so profitable, had grown into a kind of edifying spectacle,
LJ006-0285|which numbers of well-meaning but inquisitive people were anxious to witness.|which numbers of well-meaning but inquisitive people were anxious to witness.
LJ006-0286|Thus, when the inspectors visited there were twenty-three strangers, and only twenty-eight prisoners.|Thus, when the inspectors visited there were twenty-three strangers, and only twenty-eight prisoners.
LJ006-0287|The presence of so many strangers, many of them gentlemen, distracted the prisoners' attention, and could not be productive of much good.|The presence of so many strangers, many of them gentlemen, distracted the prisoners' attention, and could not be productive of much good.
LJ006-0288|The separation of the sexes was not indeed rigidly carried out in Newgate as yet.|The separation of the sexes was not indeed rigidly carried out in Newgate as yet.
LJ006-0289|We have seen that male prisoners visited their female relations and friends on the female side. Besides this,|We have seen that male prisoners visited their female relations and friends on the female side. Besides this,
LJ006-0290|the gatesman who prepared the briefs had interviews with female prisoners alone while taking their instructions; a female came alone and unaccompanied by a matron|the gatesman who prepared the briefs had interviews with female prisoners alone while taking their instructions; a female came alone and unaccompanied by a matron
LJ006-0291|to clean the governor's office in the male prison;|to clean the governor's office in the male prison;
LJ006-0292|male prisoners carried coal into the female prison, when they saw and could speak or pass letters to the female prisoners;|male prisoners carried coal into the female prison, when they saw and could speak or pass letters to the female prisoners;
LJ006-0293|and the men could also at any time go for tea, coffee, and sugar to Mrs. Brown's shop, which was inside the female gate.|and the men could also at any time go for tea, coffee, and sugar to Mrs. Brown's shop, which was inside the female gate.
LJ006-0294|In the bail-dock, where most improper general association was permitted, the female prisoners were often altogether in the charge of male turnkeys.|In the bail-dock, where most improper general association was permitted, the female prisoners were often altogether in the charge of male turnkeys.
LJ006-0295|The governor was also personally responsible for gross contravention of this rule of separation,|The governor was also personally responsible for gross contravention of this rule of separation,
LJ006-0296|and was in the habit of drawing frequently upon the female prison for prisoners to act as domestic servants in his own private dwelling.|and was in the habit of drawing frequently upon the female prison for prisoners to act as domestic servants in his own private dwelling.
LJ006-0297|Some member of the Ladies' Association observed and commented upon the fact that a "young rosy-cheeked girl" had been kept by the governor from transportation,|Some member of the Ladies' Association observed and commented upon the fact that a "young rosy-cheeked girl" had been kept by the governor from transportation,
LJ006-0298|while older women in infirm health were sent across the seas.|while older women in infirm health were sent across the seas.
LJ006-0299|His excuse was that he had given the girl his promise that she should not go, an assumption of prerogative which by no means rested with him;|His excuse was that he had given the girl his promise that she should not go, an assumption of prerogative which by no means rested with him;
LJ006-0300|but he afterwards admitted that the girl had been recommended to him by the principal turnkey, who knew something of her friends.|but he afterwards admitted that the girl had been recommended to him by the principal turnkey, who knew something of her friends.
LJ006-0301|This woman was really his servant, employed to help in cleaning, and taken on whenever there was extra work to be done.|This woman was really his servant, employed to help in cleaning, and taken on whenever there was extra work to be done.
LJ006-0302|The governor had a great dislike, he said, to seeing strangers in his house.|The governor had a great dislike, he said, to seeing strangers in his house.
LJ006-0303|This girl had been first engaged on account of the extra work entailed by certain prisoners|This girl had been first engaged on account of the extra work entailed by certain prisoners
LJ006-0304|committed by the House of Commons, who had been lodged in the governor's own house.|committed by the House of Commons, who had been lodged in the governor's own house.
LJ006-0305|The house at this time was full of men and visitors; waiters came in from the taverns with meals.|The house at this time was full of men and visitors; waiters came in from the taverns with meals.
LJ006-0306|Some of the prisoners had their valets, and all these were constantly in and out of the kitchen where this female prisoner was employed.|Some of the prisoners had their valets, and all these were constantly in and out of the kitchen where this female prisoner was employed.
LJ006-0307|There was reveling and roistering, as usual, with "high life below-stairs.|There was reveling and roistering, as usual, with "high life below-stairs.
LJ006-0308|The governor sent down wine on festive occasions, of which no doubt the prisoner housemaid had her share.|The governor sent down wine on festive occasions, of which no doubt the prisoner housemaid had her share.
LJ007-0001|The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 10: The first report of the inspector of prisons.|The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section ten: The first report of the inspector of prisons.
LJ007-0002|Eighteen years had elapsed since the formation of the "Ladies' Association,"|Eighteen years had elapsed since the formation of the "Ladies' Association,"
LJ007-0003|and Mrs. Fry with her colleagues still labored assiduously in Newgate, devoting themselves mainly to the female prison,|and Mrs. Fry with her colleagues still labored assiduously in Newgate, devoting themselves mainly to the female prison,
LJ007-0004|although their ministrations were occasionally extended to the male side.|although their ministrations were occasionally extended to the male side.
LJ007-0005|The inspectors paid tribute to the excellence of the motives of these philanthropic ladies, and recognized the good they did.|The inspectors paid tribute to the excellence of the motives of these philanthropic ladies, and recognized the good they did.
LJ007-0006|They had introduced "much order and cleanliness,"|They had introduced "much order and cleanliness,"
LJ007-0007|had provided work for those who had hitherto passed their time in total idleness, and had made the treatment of female transports on the way to New South Wales|had provided work for those who had hitherto passed their time in total idleness, and had made the treatment of female transports on the way to New South Wales
LJ007-0008|their especial care.|their especial care.
LJ007-0009|They had tried, moreover,|They had tried, moreover,
LJ007-0010|by their presence and their pious, disinterested efforts, to restrain the dissolute manners and vicious language of the unhappy and depraved inmates.|by their presence and their pious, disinterested efforts, to restrain the dissolute manners and vicious language of the unhappy and depraved inmates.
LJ007-0011|But it was already plain that they constituted an independent authority within the jails; they were frequently in conflict with the chaplain,|But it was already plain that they constituted an independent authority within the jails; they were frequently in conflict with the chaplain,
LJ007-0012|who not strangely resented the orders issued by the aldermen|who not strangely resented the orders issued by the aldermen
LJ007-0013|that women should be frequently kept from chapel in order that they might attend the ladies' lectures and exhortations.|that women should be frequently kept from chapel in order that they might attend the ladies' lectures and exhortations.
LJ007-0014|The admission of a crowd of visitors to assist in these lay services has already been remarked upon; as the inspectors pointed out,|The admission of a crowd of visitors to assist in these lay services has already been remarked upon; as the inspectors pointed out,
LJ007-0015|it had the bad effect of distracting attention,|it had the bad effect of distracting attention,
LJ007-0016|it tended to "dissipate reflection, diminish the gloom of the prison, and mitigate the punishment which the law has sentenced the prisoner to undergo."|it tended to "dissipate reflection, diminish the gloom of the prison, and mitigate the punishment which the law has sentenced the prisoner to undergo."
LJ007-0017|It is to be feared too that although the surface was thus whitewashed and decorous, much that was vicious still festered and rankled beneath,|It is to be feared too that although the surface was thus whitewashed and decorous, much that was vicious still festered and rankled beneath,
LJ007-0018|and that when the restraining influences of the ladies were absent, the female prisoners relapsed into immoral and uncleanly discourse.|and that when the restraining influences of the ladies were absent, the female prisoners relapsed into immoral and uncleanly discourse.
LJ007-0019|Even in the daytime, when supervision was withdrawn, "the language used to be dreadful," says one of the women when under examination;|Even in the daytime, when supervision was withdrawn, "the language used to be dreadful," says one of the women when under examination;
LJ007-0020|"swearing and talking of what crimes they had committed, and how they had done it." Another witness declared she had heard the most shocking language in the yard; she said|"swearing and talking of what crimes they had committed, and how they had done it." Another witness declared she had heard the most shocking language in the yard; she said
LJ007-0021|"she had never witnessed such scenes before, and hopes she never shall again -- it was dreadful!"|"she had never witnessed such scenes before, and hopes she never shall again -- it was dreadful!"
LJ007-0022|After locking-up time, which varied, as on the male side, according to the daylight, the scenes were often riotous and disgraceful.|After locking-up time, which varied, as on the male side, according to the daylight, the scenes were often riotous and disgraceful.
LJ007-0023|The poor, who could afford no luxuries, went to bed early, but were kept awake by the revelries of the rich,|The poor, who could afford no luxuries, went to bed early, but were kept awake by the revelries of the rich,
LJ007-0024|who supped royally on the supplies provided from outside, and kept it up till ten or eleven o'clock.|who supped royally on the supplies provided from outside, and kept it up till ten or eleven o'clock.
LJ007-0025|There were frequent quarrels and fights; shoes and other missiles were freely bandied about;|There were frequent quarrels and fights; shoes and other missiles were freely bandied about;
LJ007-0026|and with all this "the most dreadful oaths, the worst language, too bad to be repeated," were made use of every night.|and with all this "the most dreadful oaths, the worst language, too bad to be repeated," were made use of every night.
LJ007-0027|Bad as were the various parts of the jail already dealt with,|Bad as were the various parts of the jail already dealt with,
LJ007-0028|there still remained one where the general callous indifference and mismanagement culminated in cruel culpable neglect.|there still remained one where the general callous indifference and mismanagement culminated in cruel culpable neglect.
LJ007-0029|The condition of the capitally-convicted prisoners after sentence was still very disgraceful. The side they occupied, still known as the press-yard,|The condition of the capitally-convicted prisoners after sentence was still very disgraceful. The side they occupied, still known as the press-yard,
LJ007-0030|consisted of two dozen rooms and fifteen cells. In these various chambers, until just before the inspectors made their report,|consisted of two dozen rooms and fifteen cells. In these various chambers, until just before the inspectors made their report,
LJ007-0031|all classes of the condemned, those certain to suffer, and the larger number who were nearly certain of a reprieve,|all classes of the condemned, those certain to suffer, and the larger number who were nearly certain of a reprieve,
LJ007-0032|were jumbled up together, higgledy-piggledy, the old and the young, the murderer and the child who had broken into a dwelling.|were jumbled up together, higgledy-piggledy, the old and the young, the murderer and the child who had broken into a dwelling.
LJ007-0033|All privacy was impossible under the circumstances.|All privacy was impossible under the circumstances.
LJ007-0034|At times the numbers congregated together were very great; as many as fifty and sixty, even more, were crowded indiscriminately into the press-yard.|At times the numbers congregated together were very great; as many as fifty and sixty, even more, were crowded indiscriminately into the press-yard.
LJ007-0035|The better-disposed complained bitterly of what they had to endure;|The better-disposed complained bitterly of what they had to endure;
LJ007-0036|one man declared that the language of the condemned rooms was disgusting, that he was dying a death every day in being compelled to associate with such characters.|one man declared that the language of the condemned rooms was disgusting, that he was dying a death every day in being compelled to associate with such characters.
LJ007-0037|In the midst of the noisy and blasphemous talk no one could pursue his meditations; any who tried to pray became the sport and ridicule of his brutal fellows.|In the midst of the noisy and blasphemous talk no one could pursue his meditations; any who tried to pray became the sport and ridicule of his brutal fellows.
LJ007-0038|Owing to the repeated entreaties of the criminals who could hardly hope to escape the gallows, some show of classification was carried out,|Owing to the repeated entreaties of the criminals who could hardly hope to escape the gallows, some show of classification was carried out,
LJ007-0039|and when the inspectors visited Newgate they found the three certain to die in a day-room by themselves;|and when the inspectors visited Newgate they found the three certain to die in a day-room by themselves;
LJ007-0040|in a second room were fourteen more who had every hope of a reprieve.|in a second room were fourteen more who had every hope of a reprieve.
LJ007-0041|The whole of these seventeen had, however, a common airing-yard, and took their exercise there at the same time,|The whole of these seventeen had, however, a common airing-yard, and took their exercise there at the same time,
LJ007-0042|so that men in the most awful situation, daily expecting to be hanged,|so that men in the most awful situation, daily expecting to be hanged,
LJ007-0043|were associated continually with a number of those who could look with certainty on a mitigation of punishment.|were associated continually with a number of those who could look with certainty on a mitigation of punishment.
LJ007-0044|The latter, light-hearted and reckless, conducted themselves in the most unseemly fashion, and "with as much indifference as the inmates of the other parts of the prison."|The latter, light-hearted and reckless, conducted themselves in the most unseemly fashion, and "with as much indifference as the inmates of the other parts of the prison."
LJ007-0045|They amused themselves after their own fashion; played all day long at blind-man's-buff and leap-frog, or beat each other with a knotted handkerchief,|They amused themselves after their own fashion; played all day long at blind-man's-buff and leap-frog, or beat each other with a knotted handkerchief,
